TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:2:51,3115.29838807696114599821,150,2017/5/30,30.41495941451050555315,-86.53225275690472528822,11.89994763830667068305,-0.18948291020035254451,191.08145694843528872298,12.39594432422108205571,0.01154995152729110242,90.81227101643872856584,2669.97943999308427009964,16.06588966149750064005,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.98967123031616210938,97.60423391385917568641,97.60435689441533213540,-5.78,-2.51,-1.49,-20.04795026135859714600,-0.81058345451450086738,-94.88471026689477128002,
PMDG 737-900NGX PMDG House,19:2:51,3115.37101889918312735972,150,2017/5/30,30.41489737392610237521,-86.53226793181420362089,11.92383451775125813299,-0.19396028919975541460,191.08846815026328158638,12.34381551570014146080,-0.06471543599853943340,90.86860902574319709402,2669.79319646667590859579,16.06457560969114339855,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.81808900833129882812,97.60430221271755613088,97.60442519740925604310,-5.79,-2.63,-1.32,-20.06666414828679734228,-0.75393191249546986921,-94.96863407639317244957,
PMDG 737-900NGX PMDG House,19:2:51,3115.47389707696038385620,150,2017/5/30,30.41480940298209745265,-86.53228945085429302253,11.96328995987623855513,-0.19302038521612924216,191.09612011825245758700,12.30721756737611904953,-0.12252956719275526210,90.96130730522996543641,2669.55276315026958400267,16.06183065602649406856,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.57300567626953125000,97.60490748692369322725,97.60503047799718956412,-5.80,-2.71,-1.12,-20.09375120282961901808,-0.67144684885491145998,-95.08626949220879964741,
PMDG 737-900NGX PMDG House,19:2:51,3115.54900697696075440035,150,2017/5/30,30.41474510813580067747,-86.53230517969272739265,11.99608596745737187916,-0.18531525411186827723,191.09963830202036660921,12.29483467353380987674,-0.14437783868962761336,91.03242648654506297135,2669.39465896983165293932,16.05953986661040744366,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.39259958267211914062,97.60554708777387133978,97.60567008366868435587,-5.81,-2.75,-0.98,-20.11329695025535357900,-0.61063402146811418536,-95.17139570145587867955,
PMDG 737-900NGX PMDG House,19:2:51,3115.57452687696059001610,150,2017/5/30,30.41472324977410934821,-86.53231052732456873855,12.00791670905661590041,-0.18273601890879562215,191.10041992474091898657,12.29224571047571323845,-0.14939583256812868917,91.05672161526142360799,2669.34439230573343593278,16.05873796272547693320,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.33100414276123046875,97.60578731748600489482,97.60591031502031000855,-5.81,-2.76,-0.94,-20.11985311847044144429,-0.59003532565874439175,-95.20017716404899488225,
PMDG 737-900NGX PMDG House,19:2:51,3115.67456177696067243232,150,2017/5/30,30.41463750413392830296,-86.53233150595532663374,12.05717261901862613627,-0.16705390051949720043,191.10153589296038489920,12.31738577652293109566,-0.16160561894651334636,91.14320285373256069761,2669.16380787851221612073,16.05547837524518683949,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-4.08790063858032226562,97.60679956752261432484,97.60692257161507257024,-5.84,-2.79,-0.82,-20.14524375503177111568,-0.50797053298251937381,-95.31235691449757041482,
PMDG 737-900NGX PMDG House,19:2:51,3115.77180559918315339019,150,2017/5/30,30.41455405442826886997,-86.53235192452811475050,12.10804984515996451933,-0.14879268952917751312,191.09979305689068951324,12.38006324199684549114,-0.16600217455876034589,91.21683397081156385866,2669.01503442620423811604,16.05221151758972553125,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-3.84825015068054199219,97.60787038540543392173,97.60799339590298018265,-5.87,-2.82,-0.76,-20.16954973524847005706,-0.42458692685569571212,-95.42073243278142058443,
PMDG 737-900NGX PMDG House,19:2:51,3115.84975937696071923710,150,2017/5/30,30.41448709015723039784,-86.53236831037040133197,12.14950226387444054410,-0.13120500777187277253,191.09662435955277715038,12.41950480669262368849,-0.09503223131046903416,91.30648652818460675462,2668.91584062161837209715,16.04867188789376086788,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-3.65291786193847656250,97.60919869972499895994,97.60932171591481676387,-5.89,-2.72,-0.68,-20.18875933694533841845,-0.35113292141072749430,-95.50711307211332723455,
PMDG 737-900NGX PMDG House,19:2:51,3115.92473357696053426480,150,2017/5/30,30.41442262842713972759,-86.53238408439456463839,12.18906955034881178790,-0.11609757745553808683,191.09279923943407197839,12.44880480191944549517,0.02289819533404907625,91.41008032904723279444,2668.83824446792914386606,16.04476319475761769695,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-3.46174716949462890625,97.61080469284452476586,97.61092771493325415122,-5.90,-2.54,-0.59,-20.20669633325888980835,-0.27804414025037321734,-95.58967449392093840288,
PMDG 737-900NGX PMDG House,19:2:51,3115.99972147696053070831,150,2017/5/30,30.41435809938955969756,-86.53239987514372444366,12.22784111977255960824,-0.10175534197619437449,191.08920340834768580862,12.47069114629421271445,0.07929279342593630042,91.49686770968959592665,2668.77877469442410074407,16.04150970042528356885,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-3.26682996749877929688,97.61209477622655583673,97.61221780383418433757,-5.91,-2.47,-0.49,-20.22422082998830106249,-0.20309055964114353099,-95.67170724991831320949,
PMDG 737-900NGX PMDG House,19:2:51,3116.09766659918250297778,150,2017/5/30,30.41427373204495054893,-86.53242052051801636026,12.27684175141038913637,-0.08701804138917350329,191.08553040509656284485,12.48960981936620129318,0.11151670126516134707,91.59841271294480691267,2668.72930616144140003598,16.03777867953143854152,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-3.00614809989929199219,97.61348104406124548404,97.61360407855217147244,-5.93,-2.43,-0.34,-20.24662189989330229878,-0.10421627538612865393,-95.77799280021982042399,
PMDG 737-900NGX PMDG House,19:2:52,3116.20029377696027950151,150,2017/5/30,30.41418523168277587843,-86.53244217699463547433,12.32603533589525746095,-0.07462982033818466032,191.08333507347538215981,12.49812610400796231147,0.12412320745597736626,91.70763481987839327303,2668.71300573629650898511,16.03390473482606637390,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-2.72525143623352050781,97.61487649499058250058,97.61499953661126482984,-5.93,-2.42,-0.16,-20.26955220514544109278,0.00672654764725066391,-95.88828203534777117056,
PMDG 737-900NGX PMDG House,19:2:52,3116.27320429918245281442,150,2017/5/30,30.41412229580623005631,-86.53245757740181431927,12.35974146619738256447,-0.06970991826367899102,191.08279993560779530526,12.49915272937879606729,0.12745414684407271877,91.78181542290573702303,2668.72411024967550474685,16.03132912144632271634,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-2.52075242996215820312,97.61576841028387718779,97.61589145685388757556,-5.94,-2.42,-0.03,-20.28553602025510471663,0.08464795771221539367,-95.96594153257144910185,
PMDG 737-900NGX PMDG House,19:2:52,3116.37608067696055513807,150,2017/5/30,30.41403340736348326345,-86.53247932786887020029,12.40586061173450893591,-0.06070234765686752937,191.08307414119934719565,12.49350490309013927970,-0.08322475733670149645,91.82893776787643957960,2668.77223580352801945992,16.02977288794190613430,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-2.22525596618652343750,97.61592930081340568904,97.61605235293625071336,-5.94,-2.77,0.16,-20.30805834422335820477,0.20025551456020784791,-96.07450494937381790805,
PMDG 737-900NGX PMDG House,19:2:52,3116.45108857696004633908,150,2017/5/30,30.41396853507566433450,-86.53249520146187023784,12.43870784573520893446,-0.05720048035681181420,191.08255668002809102290,12.48613604171754865035,-0.18019444516659513522,91.98691497802727212729,2668.83156406454781972570,16.02438373898192836009,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-2.00491523742675781250,97.61809728106076988752,97.61822033981090385168,-5.83,-2.91,0.31,-20.32442377775319286570,0.28394140851207255727,-96.15291451847777182138,
PMDG 737-900NGX PMDG House,19:2:52,3116.54865369918252326897,150,2017/5/30,30.41388407505385060858,-86.53251586777911086301,12.48079120318403134604,-0.04689007856914867434,191.07967951398242689720,12.47149497973589582500,-0.23492166916000586929,92.21787177191832540757,2668.94021126286997969146,16.01654307100815088916,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-1.71164178848266601562,97.62173468485056559985,97.62185775348633853810,-5.69,-2.98,0.51,-20.34548311481475124651,0.39559875612118933219,-96.25348560287955024251,
PMDG 737-900NGX PMDG House,19:2:52,3116.60380047696025940240,150,2017/5/30,30.41383629681393685473,-86.53252755837371523739,12.50439804486831363306,-0.04112408355253227565,191.07681412429400324982,12.46005412726612426866,-0.24477012851541321559,92.30763422648104210566,2669.01796218445679187425,16.01356306915915439504,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-1.54236364364624023438,97.62306207574776806268,97.62318514905003041804,-5.65,-2.99,0.64,-20.35712208398028266743,0.46283076026107333734,-96.30972247854398915479,
PMDG 737-900NGX PMDG House,19:2:52,3116.67880987696025840705,150,2017/5/30,30.41377126534501940114,-86.53254347036364890755,12.53650420333259596362,-0.03548074927889038194,191.07158475241379846921,12.44332396900246351379,-0.18428328518044118089,92.42710032145174636753,2669.14292715735928140930,16.00962598091930644273,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-1.30794394016265869141,97.62471839061703349216,97.62484147013093149781,-5.63,-2.90,0.81,-20.37273446981844671200,0.55405445814323195375,-96.38556930640336872784,
PMDG 737-900NGX PMDG House,19:2:52,3116.75378807696051808307,150,2017/5/30,30.41370621003922281034,-86.53255938781909151203,12.56879136181268563632,-0.02356922476420347454,191.06561579321146382426,12.42509435254249261504,-0.01511732898520796488,92.56682674831806423299,2669.29035512704285793006,16.00500061145370267468,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-1.06882011890411376953,97.62671967983317244943,97.62684276609192579599,-5.61,-2.64,0.98,-20.38794282347305397707,0.64644612327357287018,-96.46058165523668037622,
PMDG 737-900NGX PMDG House,19:2:52,3116.85101829918266957975,150,2017/5/30,30.41362177272913669412,-86.53258004669898184602,12.61127172401316087758,-0.02841836509984451906,191.05881349441992256288,12.40059456920014824277,0.06544109000684535105,92.69547710842549292920,2669.51563577304614227614,16.00081493526259635019,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-0.75148957967758178711,97.62835412214649011275,97.62847721605089645891,-5.61,-2.51,1.21,-20.40745194426946085287,0.76615017534596185911,-96.55666355389423927136,
PMDG 737-900NGX PMDG House,19:2:52,3116.95381287696045546909,150,2017/5/30,30.41353241235810145326,-86.53260190877610114057,12.65734818086731472420,-0.02790332479967435469,191.05389886642973351627,12.37222303760069941347,0.09420819463611725120,92.81587732950839608748,2669.79636982043075477122,15.99695936259039896754,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-0.40746092796325683594,97.62968713927145358866,97.62981024078290204216,-5.60,-2.47,1.46,-20.42721446927749440192,0.89785301909231229889,-96.65691362654482077232,
PMDG 737-900NGX PMDG House,19:2:52,3117.02907227696050540544,150,2017/5/30,30.41346693016461699699,-86.53261792821459152947,12.69207030182420581355,-0.03519712122338764654,191.05191835491027063654,12.35170681891944788333,0.10582668260303768060,92.87636003282327123998,2670.02987801777453569230,15.99509757193003522957,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-0.15022026002407073975,97.63014083117407437840,97.63026393760644339181,-5.61,-2.46,1.65,-20.44169043333980440025,0.99401722286563931608,-96.72937837251404857852,
PMDG 737-900NGX PMDG House,19:2:53,3117.12926757696004642639,150,2017/5/30,30.41337967589046087369,-86.53263927295222401881,12.73984149939240140270,-0.04916512350245069718,191.05131635722793248533,12.32495443270664736701,0.08128353960235783215,92.92564892239033724763,2670.37766293062668410130,15.99370572166528781111,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,0.19873715937137603760,97.63009608892161850235,97.63021920098735506599,-5.65,-2.50,1.90,-20.46086050552172608263,1.12261430877294099417,-96.82471832244794995859,
PMDG 737-900NGX PMDG House,19:2:53,3117.23179897696081752656,150,2017/5/30,30.41329029886904322666,-86.53266113606467513364,12.79076995195331001298,-0.05987586956012679040,191.05246750896841945178,12.29948350772733434155,0.05268329259391976022,92.98402787950296044528,2670.77725226779330114368,15.99213998068379893880,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,0.56273210048675537109,97.62909430690942258479,97.62921742338993169597,-5.69,-2.55,2.15,-20.48054558363399735299,1.25324392579273458104,-96.92092135277846409736,
PMDG 737-900NGX PMDG House,19:2:53,3117.30753077696090258542,150,2017/5/30,30.41322422652423185241,-86.53267729808838737426,12.82979167705927991960,-0.06783835452886814721,191.05401165303825905539,12.28171503199411773721,0.04058663328035651274,93.03502017550991354256,2671.10067363155894781812,15.99057395385117175124,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,0.83570635318756103516,97.62927295462219490219,97.62939607544254272398,-5.70,-2.57,2.34,-20.49507298959136747385,1.35006063280634158730,-96.99105204743806041279,
